62577	President Kennedy was killed, but his legend will live on forever.	10813695	Rais Kennedy aliuawa, lakini hadithi yake itaishi milele.
62668	It was not until Kay received the doll that she stopped crying.	10813700	Ilikuwa hadi Kay alipopokea yule doli ambapo aliacha kulia.
62761	Credit is the amount or sum placed at a person's disposal by a bank; a loan of money.	10813717	Mikopo ni kiasi au jumla iliyowekwa kuombwa na mtu; mkopo wa benki.
62820	It's dangerous to tell Chris your secrets because he tells everybody.	10813720	Ni hatari kumwambia Chris siri zako kwasababu atamwambia kila mtu.
62824	Chris was hired to paint houses and was able to raise the money.	10813723	Chris aliajiriwa kupaka nyumba rangi na aliweza kupata pesa hizo.
63189	Cathy had her hat blown away.	10813748	Kofia ya Cathy ilipeperushwa.
63200	The rough material hurt the child's tender skin.	10813752	Kitu kilimuumiza mtoto ngozi yake nyororo.
63209	Kim's smile was very sweet.	10813755	Tabasamu la Kim lilikuwa tamu sana.
63402	Playing country-western music on guitar is real kid stuff to a true professional.	10813767	Kucheza muziki wa nchi za magharibi kwenye gita ni vitu halisi vya watoto kwa mtaalamu wa kweli.
63418	Cancer can be cured easily if it is found in its first phase.	10813770	Saratani inaweza kutibiwa kwa urahisi ikigunduliwa mapema.
63565	Hold the button down until you hear the shutter make a clicking sound.	10813780	Shika kitufe chini hadi usikie kifuniko kikitoa sauti ya kubonyeza.
63655	The Catholic Church is opposed to divorce.	10813786	Kanisa Katoliki linapinga talaka.
63774	Cocktail parties can be boring.	10813793	Karamu za mapema jioni zinaweza kusinya.
63808	It took me by surprise to hear that Carl was moving to Germany.	10813796	Ilinishangaza kusikia kwamba Carl alikuwa akihamia Ujerumani.
63839	It was yesterday morning that I saw Mr Carter.	10813799	Ilikuwa jana asubuhi nilimwona Bwana Carter.
63845	Excuse me for interrupting you, but would you mind opening the window?	10813802	Niwie radhi kwa kukukatiza , lakini unaweza kuifungua dirisha hii ?
63883	Do you have any bags to check?	10813806	Una mifuko yoyote ya kuangalia?
64295	Your beauty turns me pale.	10813811	Urembo wako unanigeuza rangi.
64363	This way, please, mademoiselle.	10813815	Tafadhari, njia ni hii dada.
64657	The visitor has gone away five minutes before you came back.	10813825	Mgeni amekwenda dakika tano kabla ya hujarudi.
64850	Most funny stories are based on comic situations.	10813829	Hadithi nyingi za kuchekesha zimeundwa kutokana na hali za ucheshi.
64902	The man who nearly drowned began to breathe.	10813832	Mwanaume ambaye karibu azame alianza kupumua.
64906	The opera starts at seven.	10813835	Opera unaanza saa saba.
64915	The frightened boy's voice was shaking with terror.	10813838	Sauti ya mtoto wa kiume aliyeogopa ilitetema kwa hofu.
64927	What a feast we had when we visited my aunt!	10813841	Tulipomtembelea shangazi tulifurahia karamu nzuri sana.
64941	My grandma injured her leg in a fall.	10813843	Nyanya yangu alijeruhi mguu wake alipoanguka.
65010	Excuse me but, would you kindly lift that box for me?	10813849	Samahani, unaweza kuniinulia sanduku tafadhali?
65067	My uncle retired from teaching last year, but he still managed to hang onto a position at the university.	10813853	Mjomba wangu alistaafu kutoka kuwa mwalimu mwaka jana, lakini bado anshikilia cheo katika chuo kikuu.
65378	Amy worked in the yard last Saturday.	10813882	Amy alifanyakazi uwanjani Jumamosi iliyopita.
65468	That looks like the kind of guy who'd buy me lots of designer goods tee-hee-hee.	10813888	Hiyo inaonekana kama aina ya mtu ambaye angenunulia bidhaa nyingi za wabunifu tee-hee-hee.
65471	He's in the money.	10813891	Yuko ndani ya pesa.
65479	Mr Wood has his secretary type his letters.	10813894	Katibu wa Bw. Wood alimwandikia barua zake.
65484	Mr Wood came to the door and spoke to Tony's mother.	10813897	Bwana Wood alifika mlangoni na kuzungumza na mama ya Tony.
65733	In India, the cow is a sacred animal.	10813917	Huko India, ng'ombe ni mnyama takatifu.
65744	The Internet is very useful for knowing the circumstances of each part of the world.	10813923	Intanet inasaidia sana watu kujua mazingira ya kila sehemu ya dunia.
65849	I'm so sorry about what I did. I wish I could just crawl into a hole and die.	10813932	Samahani sana kwa kile nilichofanya. Natamani hata nianguke kwenye shimo na kufa kabisa.
65851	What a glorious fall day. This is what they mean by the lovely weather you get after a storm.	10813936	Siku njema iliyoje. Hii ndio maana ya hali ya hewa nzuri unayopata baada ya dhoruba.
66389	When shall I come for you?	10813951	Ni wakati upi mwafaka wa kukuchukua?
66627	Just wandering around can be a good way to travel.	10813966	Kuzunguka tu inaweza kuwa njia nzuri ya kusafiri.
66650	No country should interfere in another country's internal affairs.	10813969	Hakuna nchi inapaswa kuingilia mambo ya ndani ya nchi nyingine.
66695	We have good news.	10813972	Tuna habari nzuri.
66808	No, please dial nine first.	10813977	Hapana, tafadhali bonyeza tisa kwanza.
66853	Anne accepted Henry's proposal.	10813982	Anne amekubali ombi la Henry.
66865	I think Ann loves Jack.	10813987	Nadhani Ann anampenda Jack.
67149	One Sunday morning George burst into the living room and said the following.	10814000	Jumapili moja asubuhi George aliingia sebuleni na kusema yafuatayo.
67161	One day Mike and Jane went downtown to do some shopping.	10814004	Siku moja Mike na Jane walikwenda jijini kwa ununuzi.
67219	A woman lost her driver's license while she was shopping the other day at a department store.	10814011	Mwanamke alipoteza leseni yake ya udereva alipokuwa akinunua bidhaa juzi kwenye duka la idara.
67303	Albert is engaged in foreign trade and often goes abroad.	10814021	Albert anajihusisha na biashara ya nje na mara nyingi huenda nje ya nchi.
67463	Americans pay both federal taxes and state taxes.	10814027	Wamarekani wanalipa ushuru wa jimbo na serikali.
67499	The United States seems to have got caught up in the troubles between the three nations in Asia.	10814031	Amerika inaonekana kuwa ilikumbana na shida kati ya mataifa matatu huko Asia.
67514	In American football the defense has a specific job.	10814035	Katika soka la Amerika ulinzi una kazi fulani.
67556	In the justice system of the United States, there are twelve people on a jury.	10814038	Katika mfumo wa haki wa Amerika, kuna watu kumi na wawili kwenye benchi.
67620	In the United States it is popular for girls to learn to skip rope.	10814043	Huko Amerika ni maarufu kwa wasichana kujifunza kuruka kamba.
67635	While some private and church schools in America have uniforms, they are not common.	10814047	Wakati shule zingine za kibinafsi na za kanisa huko Amerika zina sare, sio kawaida.
67875	She was the last person I expected to meet that day.	10814056	Alikuwa ni mtu wa mwisho nilitarajia kumwona leo.
67901	That store sells a wide range of goods.	10814059	Duka hilo huuza bidhaa kadhaa.
67922	That store sells many things besides furniture.	10814062	Duka hilo huuza vitu vingi zaidi ya fanicha.
67944	That building whose roof is brown is a church.	10814065	Jengo ambalo paa lake ni kahawia ni kanisa.
68380	Look at those black clouds.	10814084	Tazama mawingu yale meusi.
68439	That theater has a foreign film festival every other month.	10814088	Kwamba thieta ina tamasha ya filamu ya kigeni kila mwezi.
68441	They are putting P on at that theater.	10814091	Wanawasha P kwenye thieta.
68669	Men's suits are on sale this week at that department store.	10814103	Suti za wanaume zinauzwa wiki hii katika duka hilo la idara.
68680	That salesman looks pretty smart.	10814106	Mtu huyo wa mauzo anaonekana mzuri sana.
68697	That commercial makes a strong impression - especially the music. It stays in your head.	10814111	Matangazo hayp ya biashara huleta hisia kali - hasusna muziki. Inakaa kichwani mwako.
68704	Do you know who that tall blonde girl in green is?	10814114	Je, unajua msichana huyo mrembo aliye na rangi ya hudhurungi na nguo ya kibichi ni nani?
68744	The relationships among those five people are complicated.	10814118	Mauhusiano kati ya hao watu watano ni magumu.
69157	Did you go to Ming's party last Saturday?	10814134	Je, ulienda kwa tafrija ya Ming Jumamosi?
69789	You've never been to Paris?	10814150	Hujawahi kwenda Pari?
70492	Your shipment should be delivered within twenty four hours.	10814161	Mizigo yako inapaswa kufika ndani ya masaa ishirini na nne.
71117	You can't imagine it, can you?	10814180	Hauwezi kufikiria, unaweza?
71332	If you act like a fool, you must be treated as such.	10814191	Ikiwa unatenda kama mjinga, lazima uchukuliwe kama vile.
71749	Mr Adams was foolish to agree to the proposal.	10814203	Bwana Adams alikuwa mjinga kukubali lile pendekezo.
71907	I make a special point of avoiding that shop.	10814207	Ninafanya juhudi ili nilihepe duka lile.
71924	Ireland and England are separated by the sea.	10814211	Ailandi na Uiengereza zimetenganishwa na bahari.
72064	Ouch! My foot!	10814216	Ouch! Mguu wangu!
72107	Oh, the toast is burned black.	10814220	Oh, tosti umechomeka kuwa nyeusi.
72326	Can you absolutely assure delivery by August 15?	10814231	Je, unaweza kuwahakikishia utoaji kufikia Agosti 15?
72377	Thank you for your letter of July 25 and the fabric sample.	10814235	Asante kwa barua yako ya Julai 25 na mfano wa kitambaa.
72412	After six hours' climbing, we finally succeeded in reaching the top of the mountain.	10814239	Baada ya kupanda kwa takribani masaa sita, hatimaye tulifanikiwa kufikia kilele cha mlima.
72425	My airport shuttle bus leaves at six o'clock.	10814243	Basi langu kutoka uwanjani wa ndege linaondoka saa kumi na mbili.
72633	The third star belonged to a certain king.	10814255	Nyota ya tatu ilikuwa ya mfalme fulani.
72706	March comes between February and April.	10814260	Mwezi wa Machi upo kati ya Februari na Aprili.
72882	The path between the two houses was blocked by snow.	10814264	Upenyo uliokuwepo Kati ya nyumba mbili uliharibiwa na barafu.
72898	We have two spare rooms upstairs, neither of which has been used for years.	10814272	Tunayo vyumba viwili vya akiba, lakini hakuna kati hivo viwili hakuna kilichotumiwa kwa miaka.
72981	Sum up the passage within 200 words.	10814277	Fupisha kifungu hiki kwa maneno yasiyozidi 200.
73187	We'll release the final agenda on the morning of Monday, January 20, so please reply quickly.	10814286	Tutatoa ajenda ya mwisho asubuhi ya Jumatatu, Januari 20, kwa hivyo tafadhali jibu haraka.
73213	A dollar is equal to a hundred cents.	10814291	Dola ni sawa na senti mia.
73292	During the Depression in the 1930's, many wealthy people lost everything in the stock market crash.	10814297	Wakati wa Unyogovu miaka ya 1930, watu wengi matajiri walipoteza kila kitu kwenye soko la hisa.
73307	In 1860, Lincoln was elected President of the United States.	10814301	Mnamo 1860, Lincoln alichaguliwa kuwa Rais wa Amerika.
73309	In 1853, Perry asked Japan to open the door to America.	10814304	Mwaka wa 1853, Perry aliuliza Japan ifungulie Marekani mlango.
73316	In 1603, when King James I came into power, football was allowed again.	10814307	Mwaka 1603, Mfalme James wa kwanza alipoingia madarakani, mpira wa miguu uliruhusiwa tena.
73420	We must leave the hotel before 10 a.m., otherwise we will miss the train for Miami.	10814313	Lazima tuondoke hotelini kabla ya saa 10 asubuhi, vinginevyo tutakosa treni ya Miami.
73421	The fog began to disappear around ten o'clock.	10814316	Ukungu ulianza kutoweka karibu saa kumi.
73469	Can you lend me a dime?	10814321	Je, unaweza kuniazima senti kumi?
73536	The words 'beautiful' and 'ugly' are relative terms.	10814327	Maneno 'mrembo' na 'mbaya' ni maneno ya kawaida.
73696	"How are you feeling this morning?" "Pretty good, thanks."	10814334	Habari yako leo? Vizuri! Asante.
73735	What are you referring to by "relationship"?	10814339	Unamaanisha nini ukisema "uhusiano"?
237665	You're taking on the company style.	10815677	Sasa umeanza kujizoesha mienendo ya kampuni.
237915	By signing the contract, I committed myself to working there for another five years.	10815688	Kwa kusaini mkataba, nilijitolea kufanya kazi huko kwa miaka mingine mitano.
237918	Thank you for the draft of the Agreement.	10815691	Asante kwa huu mswada wa makubaliano.
238182	The police are investigating the cause of the crash around the clock.	10815703	Polisi wanachunguza sababu ya ajali hiyo saa nzima.
238213	The police broke up the fight.	10815707	Polisi walivunja mapigano.
238293	The police are looking into the cause of the accident.	10815715	Polisi wanachunguza kisababishi cha ajali.
238471	At the theater, Kathy changed seats with her mother.	10815725	Katika ukumbi, Kathy alibadilisha viti na mamake.
238483	Shot, huh?	10815731	Piga, huh?
238536	He is by no means a pleasant fellow to associate with.	10815735	Yeye si mtu mzuri wa kushirikiana naye.
238554	The gold cup was given to the winner of the final match.	10815739	Kikombe cha dhahabu kilipewa mshindi wa mechi ya fainali.
238708	Please accept this gift for the celebration on your wedding.	10815747	Tafadhali pokea zawadi hii ya kusherehekea harusi yako.
238738	Patterns of married life are changing a lot.	10815754	Mifumo ya maisha ya ndoa inabadilika sana.
238989	Health is an important factor of happiness.	10815762	Afya ni jambo muhimu kwa furaha.
239134	I am not in the least afraid of dogs.	10815769	Mimi siko mmoja wa mbwa waoga.
239197	The dog, seeing me beyond his reach, began barking.	10815772	Mbwa, alipokosa kunifikia, alianza kubweka.
239218	The dog sat down by the man.	10815775	Mbwa akaketi karibu na mtu.
